booth_code,x,y
5167,838,55
5263,829,88
5264,830,80
5265,830,72
5266,829,63
5267,830,55
5361,816,89
5365,815,73
5366,817,66
5367,816,54
5462,809,90
5464,810,81
5465,809,66
5468,809,52
5561,790,98
5563,793,87
5564,793,81
5565,794,72
5566,794,58
5663,786,89
5664,786,75
5666,787,66
5667,786,55
5761,772,92
5764,772,73
5767,772,55
5862,765,89
5864,764,80
5865,765,73
5866,766,66
5868,765,52
5961,747,98
5963,751,83
5965,752,75
5966,751,66
5967,752,55
6063,743,82
6065,744,73
6066,743,66
6067,743,57
6068,745,50
6161,729,90
6165,729,66
6168,729,52
6262,722,90
6264,721,81
6265,722,69
6268,721,51
4770,877,34
4773,876,16
4973,863,16
4970,856,34
5170,839,38
5171,838,30
5270,830,34
5173,839,16
5273,831,16
5274,824,16
5373,816,15
5370,817,34
5470,809,34
5570,793,34
5670,786,34
5573,798,15
5673,784,16
5773,773,15
5770,771,37
5771,771,29
5870,765,33
5970,751,38
6070,744,38
5971,752,30
6071,745,31
5973,751,16
6073,744,16
6173,733,15
6170,730,36
6171,731,29
6270,722,33
6352,704,150
6359,704,117
6552,683,158
6557,683,123
6752,662,157
6757,660,122
6952,641,158
6956,640,127
7152,620,157
7157,618,122
7352,596,158
7356,597,126
7552,577,152
7557,577,120
7752,550,160
7756,555,137
7956,543,133
7757,559,120
7858,547,120
8059,528,117
8152,508,158
8157,508,123
8352,490,156
8357,493,129
8358,494,121
8359,494,115
8457,486,122
8552,467,154
8557,470,126
8657,463,126
8659,465,115
8752,446,153
8758,446,120
8952,425,151
8958,428,122
9058,421,120
9152,403,155
9158,403,122
9352,381,156
9357,385,127
9457,379,123
9552,361,158
9558,361,122
9752,339,156
9757,343,128
9857,336,123
9952,318,155
9958,319,122
10152,295,156
10157,299,126
10257,291,121
10352,276,155
10357,274,123
10552,253,148
10658,250,116
10752,232,155
10757,231,123
10952,211,156
10957,214,128
11057,207,128
11059,207,116
11152,189,157
11157,190,123
11352,146,152
11858,122,119
6361,705,97
6363,708,86
6463,701,88
6364,704,68
6561,686,97
6563,686,87
6662,680,90
6564,682,69
6761,662,97
6763,665,87
6863,658,88
6764,666,80
6864,658,80
6765,665,65
6865,658,74
6866,658,64
6768,664,52
6867,658,54
6961,644,97
